,Unnamed: 0,tower,lat,lon,orbit,scene,tile,time_UTC,date_UTC,time_solar,product,NDVI,NDVI-UQ,albedo,albedo-UQ,BESSinst,ESI,ESIdaily,ESIdailyUncertainty,ETdaily,ETdailyUncertainty,ETinstUncertainty,EmisWB,GPP,LST,LST_err,MOD16inst,PET,PTJPLSMcanopy,PTJPLSMinst,PTJPLSMinterception,PTJPLSMsoil,RH,Rg,Rn,SM,STICcanopy,STICinst,Ta,WUE,elevation_m,radiance_1,radiance_2,radiance_3,radiance_4,radiance_5,view_zenith,elevation_km,doy,AOT,COT,vapor_gccm,ozone_cm,SZA,KG,Ra,UV,VIS,NIR,VISdiff,NIRdiff,VISdir,NIRdir,tm,puv,pvis,pnir,fduv,fdvis,fdnir
294,480,US-xDL,32.5417,-87.8039,10852,6,16SDB,2020-06-04 00:00:00,2020-06-04,2020-06-03 18:08:47.064,L2T_STARS,0.67856526,0.12740909,0.122846566,0.12937629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,0.2023436725139618,86.22728729248047,4.624245643615723,0.3036175370216369,79.9431489734859,3.0,225.9810394581264,,,,,,,,,,,,,,
295,481,US-xDL,32.5417,-87.8039,10867,2,16SDB,2020-06-05 00:00:00,2020-06-05,2020-06-04 18:08:47.064,L2T_STARS,0.6774245,0.12740909,0.16309692,0.12908758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,0.1354425847530365,45.887977600097656,4.6800031661987305,0.305363655090332,79.88161355603616,3.0,227.2918035946963,,,,,,,,,,,,,,
296,482,US-xDL,32.5417,-87.8039,10928,5,16SDB,2020-06-09 00:00:00,2020-06-09,2020-06-08 18:08:47.064,L2T_STARS,0.6773132,0.12761326,0.17070906,0.1291053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,0.2092974483966827,43.994117736816406,6.206559658050537,0.2800425589084625,79.66985433454298,3.0,231.78365398430597,,,,,,,,,,,,,,
297,483,US-xDL,32.5417,-87.8039,10933,9,16SDB,2020-06-10 00:00:00,2020-06-10,2020-06-09 18:08:47.064,L2T_STARS,0.67474174,0.12771581,0.16943517,0.12911858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162,0.1597930341958999,2.0934712886810303,5.252518653869629,0.2863565385341644,79.62558537689529,3.0,232.71783822513135,,,,,,,,,,,,,,
298,484,US-xDL,32.5417,-87.8039,10974,6,16SDB,2020-06-12 00:00:00,2020-06-12,2020-06-11 18:08:47.064,L2T_STARS,0.6487245,0.12795268,0.12963614,0.12937629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,0.083950787782669,-0.0018403303110972,1.9963138103485107,0.2971646189689636,79.54754319048791,3.0,234.35853980387128,,,,,,,,,,,,,,
299,485,US-xDL,32.5417,-87.8039,10989,5,16SDB,2020-06-13 00:00:00,2020-06-13,2020-06-12 18:08:47.064,L2T_STARS,0.0,0.13,0.1297462,0.12937629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,0.1041528731584549,0.0,2.2451272010803223,0.3116814494132995,79.51379166693958,3.0,235.06479972706697,,,,,,,,,,,,,,
300,486,US-xDL,32.5417,-87.8039,11009,11,16SDB,2020-06-14 00:00:00,2020-06-14,2020-06-13 18:08:47.064,L2T_STARS,0.0,0.13,0.12991136,0.12937629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166,0.1682036817073822,1.0103070735931396,2.7419371604919434,0.3221707940101623,79.48356589220367,3.0,235.69485476063994,,,,,,,,,,,,,,
301,487,US-xDL,32.5417,-87.8039,11035,6,16SDB,2020-06-16 00:00:00,2020-06-16,2020-06-15 18:08:47.064,L2T_STARS,0.0,0.13,0.13057497,0.12937629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168,0.2195140123367309,0.4199264645576477,2.735554456710815,0.3120738267898559,79.43372330382034,3.0,236.72601468048174,,,,,,,,,,,,,,
302,488,US-xDL,32.5417,-87.8039,11096,6,16SDB,2020-06-20 00:00:00,2020-06-20,2020-06-19 18:08:47.064,L2T_STARS,0.0,0.13,0.12850073,0.12937629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,0.1067124009132385,4.2680511474609375,3.37040376663208,0.3046358227729797,79.3766360164223,3.0,237.87108539106438,,,,,,,,,,,,,,
303,489,US-xDL,32.5417,-87.8039,11111,2,16SDB,2020-06-21 00:00:00,2020-06-21,2020-06-20 18:08:47.064,L2T_STARS,0.0,0.13,0.14922556,0.12924191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173,0.1977524161338806,5.469444751739502,3.669325351715088,0.3063211143016815,79.37125998342873,3.0,237.9661435682879,,,,,,,,,,,,,,
304,490,US-xDL,32.5417,-87.8039,11131,8,16SDB,2020-06-22 00:00:00,2020-06-22,2020-06-21 18:08:47.064,L2T_STARS,0.0,0.13,0.14725481,0.12927674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174,0.1412672996520996,17.534500122070312,3.955209255218506,0.3080275356769562,79.36944523919345,3.0,237.98474144022998,,,,,,,,,,,,,,
305,491,US-xDL,32.5417,-87.8039,11177,10,16SDB,2020-06-25 00:00:00,2020-06-25,2020-06-24 18:08:47.064,L2T_STARS,0.0,0.13,0.120964274,0.12944362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177,0.7795186638832092,88.94361877441406,5.576292991638184,0.291647344827652,79.38535936591994,3.0,237.58224384216598,,,,,,,,,,,,,,
306,493,US-xDL,32.5417,-87.8039,11645,2,16SDB,2020-07-25 00:00:00,2020-07-25,2020-07-24 18:08:47.064,L2T_STARS,0.8607163,0.010060317,0.05164428,0.010099917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,0.1116031557321548,2.2453536987304688,5.482289791107178,0.2887328565120697,81.24933044143408,3.0,196.77855008019847,,,,,,,,,,,,,,
307,495,US-xDL,32.5417,-87.8039,11767,2,16SDB,2020-08-02 00:00:00,2020-08-02,2020-08-01 18:08:47.064,L2T_STARS,0.6553354,0.12740909,0.14238913,0.12938762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,0.1712713688611984,44.67868423461914,5.05801248550415,0.2867370545864105,82.22675778180351,3.0,175.32839187738506,,,,,,,,,,,,,,
308,496,US-xDL,32.5417,-87.8039,11828,4,16SDB,2020-08-06 00:00:00,2020-08-06,2020-08-05 18:08:47.064,L2T_STARS,0.72389084,0.12740909,0.118498914,0.10454856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219,0.4206337630748749,6.227382659912109,3.605700016021729,0.2936379313468933,82.78090319732742,3.0,163.111256885165,,,,,,,,,,,,,,
309,497,US-xDL,32.5417,-87.8039,11889,4,16SDB,2020-08-10 00:00:00,2020-08-10,2020-08-09 18:08:47.064,L2T_STARS,0.78678876,0.009954275,0.043033518,0.010099913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223,0.2008349895477295,6.626213073730469,4.356600761413574,0.2921585738658905,83.3752754354073,3.0,149.95942592425328,,,,,,,,,,,,,,
310,498,US-xDL,32.5417,-87.8039,11909,8,16SDB,2020-08-11 00:00:00,2020-08-11,2020-08-10 18:08:47.064,L2T_STARS,0.7760675,0.014853659,0.042909756,0.01509991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224,0.2305412888526916,29.754600524902344,4.722226619720459,0.2900260090827942,83.52983679574322,3.0,146.5311597403803,,,,,,,,,,,,,,
311,500,US-xDL,32.5417,-87.8039,12011,4,16SDB,2020-08-18 00:00:00,2020-08-18,2020-08-17 18:08:47.064,L2T_STARS,0.0,0.13,0.13488641,0.12938063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231,0.1510899066925048,5.789185523986816,3.8721518516540527,0.295500785112381,84.6736529338884,3.0,121.05374982436834,,,,,,,,,,,,,,
312,501,US-xDL,32.5417,-87.8039,12031,6,16SDB,2020-08-19 00:00:00,2020-08-19,2020-08-18 18:08:47.064,L2T_STARS,0.0,0.13,0.13188729,0.1293777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232,0.1015899553894996,0.0052018817514181,3.189387083053589,0.2923577129840851,84.84534800665391,3.0,117.21312682843521,,,,,,,,,,,,,,
313,502,US-xDL,32.5417,-87.8039,12092,7,16SDB,2020-08-23 00:00:00,2020-08-23,2020-08-22 18:08:47.064,L2T_STARS,0.62801343,0.12754521,0.12766306,0.12940216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236,0.130095899105072,-0.1623837947845459,3.945782423019409,0.292485624551773,85.55098387636717,3.0,101.38441070008855,,,,,,,,,,,,,,
314,503,US-xDL,32.5417,-87.8039,12153,5,16SDB,2020-08-27 00:00:00,2020-08-27,2020-08-26 18:08:47.064,L2T_STARS,0.6381065,0.12740912,0.10935659,0.12954855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,0.1548791974782943,3.054295539855957,5.123351097106934,0.2698067724704742,86.28447388818766,3.0,84.85567137374348,,,,,,,,,,,,,,
315,508,US-xDL,32.5417,-87.8039,12682,5,16SDB,2020-09-30 00:00:00,2020-09-30,2020-09-29 18:08:47.064,L2T_STARS,0.8418312,0.0050468245,0.079338655,0.005094546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,0.0525745749473571,0.0,1.4441449642181396,0.3040679395198822,93.18273039945372,3.0,0.0,,,,,,,,,,,,,,
316,509,US-xDL,32.5417,-87.8039,12743,4,16SDB,2020-10-04 00:00:00,2020-10-04,2020-10-03 18:08:47.064,L2T_STARS,0.8371318,9.954638e-05,0.05905528,9.95986e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,0.1860133707523346,0.0,1.510403037071228,0.2811853587627411,94.01510670144648,3.0,0.0,,,,,,,,,,,,,,
317,510,US-xDL,32.5417,-87.8039,12804,4,16SDB,2020-10-08 00:00:00,2020-10-08,2020-10-07 18:08:47.064,L2T_STARS,0.77710336,0.01975182,0.102813266,0.020035574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282,0.0971156507730484,-0.0159376226365566,2.5060508251190186,0.2738472819328308,94.83913281514256,3.0,0.0,,,,,,,,,,,,,,
318,511,US-xDL,32.5417,-87.8039,12885,8,16SDB,2020-10-13 00:00:00,2020-10-13,2020-10-12 18:08:47.064,L2T_STARS,0.71480936,0.12740909,0.112270504,0.12937629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287,0.1707128882408142,-0.0054420460946857,3.0145816802978516,0.2717296779155731,95.85158173548064,3.0,0.0,,,,,,,,,,,,,,
319,512,US-xDL,32.5417,-87.8039,13129,8,16SDB,2020-10-29 00:00:00,2020-10-29,2020-10-28 18:08:47.064,L2T_STARS,0.59555763,0.125037,0.36766198,0.1265503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303,0.1645397841930389,55.09661102294922,6.0619215965271,0.2552296817302704,98.87489918402296,3.0,0.0,,,,,,,,,,,,,,
320,513,US-xDL,32.5417,-87.8039,13251,5,16SDB,2020-11-06 00:00:00,2020-11-06,2020-11-05 18:08:47.064,L2T_STARS,0.69597524,0.014853659,0.09081404,0.015079962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311,0.1054402887821197,1.485610008239746,1.925753831863403,0.2812357246875763,100.2067297852227,3.0,0.0,,,,,,,,,,,,,,
321,514,US-xDL,32.5417,-87.8039,13536,5,16SDB,2020-11-24 00:00:00,2020-11-24,2020-11-23 18:08:47.064,L2T_STARS,0.6706978,0.0050468245,0.06759943,0.0050945436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329,0.0475968345999717,0.0,0.5716427564620972,0.2545794546604156,102.58185333954113,3.0,0.0,,,,,,,,,,,,,,
322,515,US-xDL,32.5417,-87.8039,13658,4,16SDB,2020-12-02 00:00:00,2020-12-02,2020-12-01 18:08:47.064,L2T_STARS,0.56995654,0.12740909,0.10802937,0.12940216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,0.0387477204203605,0.0,0.2960147261619568,0.2913925051689148,103.30658260041017,3.0,0.0,,,,,,,,,,,,,,
323,516,US-xDL,32.5417,-87.8039,13780,4,16SDB,2020-12-10 00:00:00,2020-12-10,2020-12-09 18:08:47.064,L2T_STARS,0.60763884,0.009954275,0.08252185,0.010079966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345,0.0574931614100933,0.0,1.1808648109436035,0.2595124840736389,103.80227281922116,3.0,0.0,,,,,,,,,,,,,,
324,517,US-xDL,32.5417,-87.8039,13841,4,16SDB,2020-12-14 00:00:00,2020-12-14,2020-12-13 18:08:47.064,L2T_STARS,0.5608134,0.0050468245,0.06605323,0.0050945436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,0.214571326971054,61.8710823059082,3.3665218353271484,0.2838481962680816,103.96048019872391,3.0,0.0,,,,,,,,,,,,,,
325,518,US-xDL,32.5417,-87.8039,13861,6,16SDB,2020-12-15 00:00:00,2020-12-15,2020-12-14 18:08:47.064,L2T_STARS,0.55628014,0.009954275,0.08025843,0.010079966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,0.0726311206817627,-0.0013781187590211,0.6543356776237488,0.2988454699516296,103.9905137267008,3.0,0.0,,,,,,,,,,,,,,
326,519,US-xDL,32.5417,-87.8039,13983,6,16SDB,2020-12-23 00:00:00,2020-12-23,2020-12-22 18:08:47.064,L2T_STARS,0.51214933,0.024649804,0.10385769,0.025010766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358,0.0296842530369758,0.0823756605386734,0.999117076396942,0.2563801407814026,104.09216640564104,3.0,0.0,,,,,,,,,,,,,,
327,520,US-xDL,32.5417,-87.8039,14029,12,16SDB,2020-12-26 00:00:00,2020-12-26,2020-12-25 18:08:47.064,L2T_STARS,0.49298954,0.12740909,0.10994013,0.12937629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361,0.0216954611241817,0.0133925899863243,0.5753912925720215,0.3039893507957458,104.066438411487,3.0,0.0,,,,,,,,,,,,,,
328,521,US-xDL,32.5417,-87.8039,14044,9,16SDB,2020-12-27 00:00:00,2020-12-27,2020-12-26 18:08:47.064,L2T_STARS,0.44999433,0.12740909,0.11227445,0.12937629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362,0.0411759726703166,0.0,0.7298281788825989,0.2911354899406433,104.05011866869182,3.0,0.0,,,,,,,,,,,,,,
329,522,US-xDL,32.5417,-87.8039,14151,6,16SDB,2021-01-03 00:00:00,2021-01-03,2021-01-02 18:08:47.064,L2T_STARS,0.40449637,0.12740909,0.10423838,0.12940216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.1485700607299804,2.1085143089294434,1.522915601730347,0.279774934053421,103.8712594219597,3.0,0.0,,,,,,,,,,,,,,
330,523,US-xDL,32.5417,-87.8039,14451,5,16SDB,2021-01-22 00:00:00,2021-01-22,2021-01-21 18:08:47.064,L2T_STARS,0.34714386,0.024649804,0.09693673,0.025014633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,0.3363998532295227,56.17464065551758,3.525562286376953,0.2701911926269531,102.41986092465088,3.0,0.0,,,,,,,,,,,,,,
331,524,US-xDL,32.5417,-87.8039,14497,6,16SDB,2021-01-25 00:00:00,2021-01-25,2021-01-24 18:08:47.064,L2T_STARS,0.33978164,0.12761326,0.103947856,0.12940319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,0.2378222942352295,41.877777099609375,3.778977870941162,0.2605293691158294,102.07519874893684,3.0,0.0,,,,,,,,,,,,,,
332,525,US-xDL,32.5417,-87.8039,14512,4,16SDB,2021-01-26 00:00:00,2021-01-26,2021-01-25 18:08:47.064,L2T_STARS,0.33789867,0.12771581,0.10383582,0.12942868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,0.2943794131278991,21.355445861816406,3.6907029151916504,0.2611537575721741,101.95382759752776,3.0,0.0,,,,,,,,,,,,,,
333,526,US-xDL,32.5417,-87.8039,14558,5,16SDB,2021-01-29 00:00:00,2021-01-29,2021-01-28 18:08:47.064,L2T_STARS,0.0,0.13,0.09076122,0.12954855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,0.0414207503199577,0.0319755785167217,0.5909274220466614,0.2642863094806671,101.57084666297192,3.0,0.0,,,,,,,,,,,,,,
334,527,US-xDL,32.5417,-87.8039,14619,6,16SDB,2021-02-02 00:00:00,2021-02-02,2021-02-01 18:08:47.064,L2T_STARS,0.0,0.13,0.090012,0.12942363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,0.1509107947349548,4.6164350509643555,0.7498348355293274,0.3246671855449676,101.01785568150328,3.0,0.0,,,,,,,,,,,,,,
335,528,US-xJE,31.1948,-84.4686,7084,2,16RGV,2019-10-05 00:00:00,2019-10-05,2019-10-04 18:22:07.536,L2T_STARS,0.71016365,0.005099013,0.066420436,0.0050936467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,0.3780723214149475,19.182048797607425,3.5721771717071533,0.2728083431720733,96.8138143196938,3.0,0.0,,,,,,,,,,,,,,
336,529,US-xJE,31.1948,-84.4686,7099,4,16RGV,2019-10-06 00:00:00,2019-10-06,2019-10-05 18:22:07.536,L2T_STARS,0.7290282,0.009960247,0.08161544,0.010079073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,0.1363846659660339,15.99916648864746,3.0564868450164795,0.2783805429935455,97.01254122301307,3.0,0.0,,,,,,,,,,,,,,
337,530,US-xJE,31.1948,-84.4686,7145,2,16RGV,2019-10-09 00:00:00,2019-10-09,2019-10-08 18:22:07.536,L2T_STARS,0.69052565,0.024708748,0.104661815,0.024973083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282,0.1332952380180359,14.70482063293457,3.3949532508850098,0.2754442691802978,97.60452253248025,3.0,0.0,,,,,,,,,,,,,,
338,543,US-xNW,40.0543,-105.5824,5578,2,13TDE,2019-06-30 00:00:00,2019-06-30,2019-06-29 16:57:40.224,L2T_STARS,0.30266765,9.9923134e-05,0.11576954,9.9923134e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181,0.0656779482960701,25.695777893066406,1.754052758216858,0.2864609658718109,63.68734154539023,4.0,571.6426170249342,,,,,,,,,,,,,,
339,546,US-xNW,40.0543,-105.5824,14681,6,13TDE,2021-02-06 00:00:00,2021-02-06,2021-02-05 16:57:40.224,L2T_STARS,0.039379813,0.12761746,0.4679886,0.12942868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,0.0523502528667449,3.2270004749298096,0.3032757937908172,0.383672297000885,88.95487915331366,4.0,24.96990370543791,,,,,,,,,,,,,,
340,548,US-xNW,40.0543,-105.5824,15051,11,13TDE,2021-03-02 00:00:00,2021-03-02,2021-03-01 16:57:40.224,L2T_STARS,0.010540493,0.12771948,0.54045725,0.12946573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,0.0300898477435112,0.5049854516983032,0.2288920581340789,0.3237104415893554,83.37011615671469,4.0,156.4990094248653,,,,,,,,,,,,,,
341,553,US-xRM,40.2759,-105.5459,5223,5,13TDE,2019-06-07 00:00:00,2019-06-07,2019-06-06 16:57:48.984,L2T_STARS,0.0,0.13,0.07855893,0.12938955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,0.0783049464225769,45.17552185058594,1.352235198020935,0.301461786031723,64.08789916471073,4.0,565.2258976023464,,,,,,,,,,,,,,
342,554,US-xRM,40.2759,-105.5459,5238,4,13TDE,2019-06-08 00:00:00,2019-06-08,2019-06-07 16:57:48.984,L2T_STARS,0.0,0.13,0.08018106,0.12938063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,0.0797910839319229,46.36676025390625,1.1099586486816406,0.3068139553070068,64.02699013297713,4.0,566.3291541609451,,,,,,,,,,,,,,
343,555,US-xRM,40.2759,-105.5459,5288,6,13TDE,2019-06-12 00:00:00,2019-06-12,2019-06-11 16:57:48.984,L2T_STARS,0.56582564,0.12744331,0.072078176,0.12937629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,0.1098824739456176,56.21770095825195,1.373455047607422,0.3302629590034485,63.82224881899725,4.0,569.9962902869353,,,,,,,,,,,,,,
344,556,US-xRM,40.2759,-105.5459,5349,3,13TDE,2019-06-15 00:00:00,2019-06-15,2019-06-14 16:57:48.984,L2T_STARS,0.586613,0.12751174,0.06914703,0.12940216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166,0.1053862422704696,32.31212615966797,1.397618293762207,0.3238022327423095,63.709769492082806,4.0,571.9645779917231,,,,,,,,,,,,,,
345,557,US-xRM,40.2759,-105.5459,5391,5,13TDE,2019-06-18 00:00:00,2019-06-18,2019-06-17 16:57:48.984,L2T_STARS,0.58164084,0.1278215,0.06488692,0.1294911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169,0.1200138479471206,70.86270141601562,1.6073631048202517,0.3250883221626282,63.63268788647133,4.0,573.2639343276458,,,,,,,,,,,,,,
346,558,US-xRM,40.2759,-105.5459,5406,4,13TDE,2019-06-19 00:00:00,2019-06-19,2019-06-18 16:57:48.984,L2T_STARS,0.5603779,0.12795268,0.05907728,0.12954855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,0.1101735979318618,52.88603973388672,1.3583433628082275,0.3425478637218475,63.614879722604215,4.0,573.5486430498892,,,,,,,,,,,,,,
347,559,US-xRM,40.2759,-105.5459,5471,3,13TDE,2019-06-23 00:00:00,2019-06-23,2019-06-22 16:57:48.984,L2T_STARS,0.5788833,0.12740918,0.081761494,0.1293777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174,0.1540148854255676,31.73088264465332,1.129631280899048,0.3562611937522888,63.5831319985984,4.0,573.9468761300193,,,,,,,,,,,,,,
348,560,US-xRM,40.2759,-105.5459,5532,2,13TDE,2019-06-27 00:00:00,2019-06-27,2019-06-26 16:57:48.984,L2T_STARS,0.57612944,0.12740909,0.083466746,0.12938173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178,0.0538423247635364,0.0152783151715993,0.8899364471435547,0.3210534155368805,63.61455453488778,4.0,573.1628221764536,,,,,,,,,,,,,,
349,561,US-xRM,40.2759,-105.5459,5578,2,13TDE,2019-06-30 00:00:00,2019-06-30,2019-06-29 16:57:48.984,L2T_STARS,0.56295586,0.12740909,0.08498427,0.12937665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181,0.0665357485413551,28.088115692138672,1.8407089710235596,0.2875721454620361,63.67948675564277,4.0,571.8010882797873,,,,,,,,,,,,,,
350,563,US-xRM,40.2759,-105.5459,10670,5,13TDE,2020-05-24 00:00:00,2020-05-24,2020-05-23 16:57:48.984,L2T_STARS,0.4309772,0.12740909,0.07783636,0.12938063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,0.0736475735902786,5.147436618804932,0.8589330911636353,0.3303238153457641,65.22666738670692,4.0,544.0874971940736,,,,,,,,,,,,,,
351,564,US-xRM,40.2759,-105.5459,14681,6,13TDE,2021-02-06 00:00:00,2021-02-06,2021-02-05 16:57:48.984,L2T_STARS,0.27302286,0.12761377,0.12325389,0.12937629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,0.0455598533153533,2.3708572387695312,0.3029766678810119,0.3844999969005584,89.06470270629246,4.0,22.34625911757408,,,,,,,,,,,,,,
352,565,US-xRM,40.2759,-105.5459,14742,7,13TDE,2021-02-10 00:00:00,2021-02-10,2021-02-09 16:57:48.984,L2T_STARS,0.5150169,9.9923134e-05,0.12840809,9.992273e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,0.0336170047521591,5.686737537384033,0.4754838049411773,0.2812054455280304,88.22546131521487,4.0,42.33428121537301,,,,,,,,,,,,,,
353,566,US-xRM,40.2759,-105.5459,15051,11,13TDE,2021-03-02 00:00:00,2021-03-02,2021-03-01 16:57:48.984,L2T_STARS,0.2588186,9.9923134e-05,0.1758071,9.991864e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,0.0297911129891872,-0.0164553485810756,0.2158248424530029,0.3227187991142273,83.4585193845096,4.0,154.42137971373003,,,,,,,,,,,,,,
354,570,US-xST,45.5089,-89.5864,3450,9,15TYL,2019-02-13 00:00:00,2019-02-13,2019-02-12 18:01:39.264,L2T_STARS,0.0,0.13,0.21145122,0.12938955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,,,,
355,571,US-xST,45.5089,-89.5864,3465,8,15TYL,2019-02-14 00:00:00,2019-02-14,2019-02-13 18:01:39.264,L2T_STARS,0.0,0.13,0.21089923,0.12941496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,
356,572,US-xST,45.5089,-89.5864,3496,10,15TYL,2019-02-16 00:00:00,2019-02-16,2019-02-15 18:01:39.264,L2T_STARS,0.0,0.13,0.21892378,0.12938003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,,,,,,,,,,,,,,,,,
357,573,US-xST,45.5089,-89.5864,3511,8,15TYL,2019-02-17 00:00:00,2019-02-17,2019-02-16 18:01:39.264,L2T_STARS,0.0,0.13,0.21338996,0.1293775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,
358,577,US-xST,45.5089,-89.5864,5116,8,15TYL,2019-05-31 00:00:00,2019-05-31,2019-05-30 18:01:39.264,L2T_STARS,0.7884997,0.0050468245,0.07285913,0.0050945436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,,,,,,,,,,,,,,,,,,,,,
359,578,US-xST,45.5089,-89.5864,5177,8,15TYL,2019-06-04 00:00:00,2019-06-04,2019-06-03 18:01:39.264,L2T_STARS,0.7946779,0.024649804,0.114382006,0.02503557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155,,,,,,,,,,,,,,,,,,,,,
360,579,US-xST,45.5089,-89.5864,5223,8,15TYL,2019-06-07 00:00:00,2019-06-07,2019-06-06 18:01:39.264,L2T_STARS,0.7598034,0.12740909,0.12783165,0.1294911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,,,,,,,,,,,,,,,,,,,,,
361,580,US-xST,45.5089,-89.5864,5238,8,15TYL,2019-06-08 00:00:00,2019-06-08,2019-06-07 18:01:39.264,L2T_STARS,0.86564785,9.9899655e-05,0.053161245,9.992232e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,,,,,,,,,,,,,,,,,,,,,
362,581,US-xST,45.5089,-89.5864,5256,4,15TYL,2019-06-09 00:00:00,2019-06-09,2019-06-08 18:01:39.264,L2T_STARS,0.86562127,0.005099897,0.052987427,0.00509992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,,,,,,,,,,,,,,,,,,,,,
363,582,US-xST,45.5089,-89.5864,5302,4,15TYL,2019-06-12 00:00:00,2019-06-12,2019-06-11 18:01:39.264,L2T_STARS,0.86259025,0.02009989,0.052981652,0.02009991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,,,,,,,,,,,,,,,,,,,,,
