Unnamed: 0,tower,lat,lon,time_UTC,date_UTC,time_solar,NDVI,NDVI-UQ,albedo,albedo-UQ,BESSinst,ESI,ESIdaily,ESIdailyUncertainty,ETdaily,ETdailyUncertainty,ETinstUncertainty,EmisWB,GPP,LST,LST_err,MOD16inst,PET,PTJPLSMcanopy,PTJPLSMinst,PTJPLSMinterception,PTJPLSMsoil,RH,Rg,Rn,SM,STICcanopy,STICinst,Ta,WUE,elevation_m,radiance_2,radiance_4,radiance_5,view_zenith,elevation_km,doy,AOT,COT,vapor_gccm,ozone_cm,SZA,KG
4,US-Ha2,42.5393,-72.1779,2020-04-20 11:54:42,2020-04-20,2020-04-20 07:05:59.304,0.6106119200000001,0.0050584179,0.0488307753333333,0.0050959866,0.0,0.0,1.0,0.0025199999,0.005,0.025199998,0.0,0.954,5.579634899999999,305.3,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.6249678133333334,181.32154,0.0,0.2790906833333333,0.0,0.0,5.018812633333333,0.0,333.40325,9.642042666666669,9.680772333333332,8.746765333333334,28.30872066666667,0.33340325000000004,111,0.1591547,3.8079896,0.6010603,0.35456046,70.07821346629201,4
7,US-Ha2,42.5393,-72.1779,2020-04-29 14:28:07,2020-04-29,2020-04-29 09:39:24.304,0.6204251133333333,0.12740909,0.10375236,0.12937629,165.9145,0.8938596099999999,1.0,0.00288,3.4474097666666665,0.0288,154.17594333333332,0.9533333333333333,3.7600442,272.82,0.96,579.9014066666666,356.61888666666664,0.6981479433333333,318.76949,0.035003374,0.2667604433333333,0.45056942,672.8393833333333,581.5569999999999,0.27576975,0.2708725333333333,267.25264666666664,11.982691833333334,0.0,332.97131333333334,5.372734766666667,5.988110466666666,5.6144212,2.067509933333333,0.33297131333333335,120,0.10319801,0.1473178,1.1077907,0.34703666,41.17137977315284,4
13,US-Ha2,42.5393,-72.1779,2020-06-18 18:47:51,2020-06-18,2020-06-18 13:59:08.304,0.8956753900000001,0.0099540876666666,0.1242289846666666,0.010082202,292.55484333333334,0.8033468866666666,1.0,0.006,4.830674883333333,0.06,149.96073800000002,0.97,34.75785066666666,301.7866666666667,2.0,559.5580866666667,482.68017,0.8730589566666667,387.6470833333333,0.1174021383333333,0.0101814054999999,0.55610828,728.0074500000001,560.5479633333333,0.1574534433333333,0.3384141866666666,159.42539799999997,26.25875333333333,0.0,331.8495733333333,8.77267,9.236425833333334,8.194757000000001,19.20130933333333,0.3318495733333333,170,0.065353155,0.9673474,3.0136218,0.31392696,31.17935974575374,4
16,US-Ha2,42.5393,-72.1779,2020-06-19 18:00:02,2020-06-19,2020-06-19 13:11:19.304,0.8964849666666667,0.014853659,0.1333480233333333,0.0150601839999999,347.9766333333334,0.8138657666666665,0.9064002,0.00528,2.46630105,0.0527999999999999,152.57042166666665,0.9566666666666668,38.216364,299.0733333333333,1.76,638.78312,554.5094333333333,0.8819433533333333,452.0466633333333,0.1039550253333333,0.0139633955666666,0.5411138666666666,798.3737666666666,639.8151466666667,0.18246429,0.5454828733333333,266.61487273333336,26.623193333333333,0.0,332.38745,8.589627,9.048547666666666,7.998997,19.826798666666665,0.33238745000000003,171,0.07904832,1.3341215,2.4580133,0.32437268,24.14801761503059,4
19,US-Ha2,42.5393,-72.1779,2020-06-21 11:31:41,2020-06-21,2020-06-21 06:42:58.304,0.9039447466666668,0.024649804,0.14250316,0.025010902,137.95013333333335,0.9148845533333332,1.0,0.00588,4.9392308,0.0588,15.836549,0.9673333333333334,17.033934333333335,294.32666666666665,1.96,157.21580666666668,124.99168833333331,0.3450162733333333,114.86423,0.6418601,0.0116809489333333,0.8782467033333333,248.18694666666667,157.38842666666667,0.1914223633333333,0.18114593,143.15174666666667,20.185597,0.0,334.5525,7.8615572,8.410898333333334,7.708656433333334,15.773947666666666,0.33455250000000003,173,0.10327963,0.42051634,2.9441247,0.32497752,66.72735411113293,4
