,ID,vegetation,climate,STICinst,BESSinst,MOD16inst,PTJPLSMinst,ETinstUncertainty,PET,Rn,ESI,RH,Ta,LST,SM,time_utc,solar_time,solar_hour,local_time,LE,LE_filt,LEcorr25,LEcorr50,LEcorr75,LEcorr_ann,H_filt,NETRAD_filt,G_filt,SM_surf,SM_rz,AirTempC,RH_percentage,ESIrn_STIC,ESIrn_PTJPLSM,ESIrn_MOD16,ESIrn_BESS,ESIrn_Unc_ECO,ESIrn_LEcorr50
172,US-GLE,ENF,Dfc,117.93768,217.28009,24.107208,157.46094,70.24927,157.46094,325.4004,1.0,0.46132556,10.486,256.52,0.29616255,2019-05-30 23:30:00,2019-05-30 16:25:02.424,16.0,2019-05-30 16:30:00.000,,,,,,,,,-0.9179495555555556,0.2844968333333333,0.3121136833333334,5.247254,0.500817555,0.3624386448203506,0.483899036387171,0.07408475220067338,0.6677314778961551,0.2158856289051888,
173,US-GLE,ENF,Dfc,5.8531895,116.20856,201.42805,308.18747,111.11473,340.6123,596.31476,0.9032488,0.43886712,15.255309,279.56,0.26779118,2019-06-15 16:30:00,2019-06-15 09:25:02.424,9.0,2019-06-15 09:30:00.000,,,,,,,,,-0.7981360555555557,0.5201233,0.5103299360869566,8.341879,0.5659329000000001,0.009815603927026727,0.5168201270080922,0.33778813390431595,0.19487788630286462,0.18633570297672994,
174,US-GLE,ENF,Dfc,122.850006,170.68582,146.27205,160.08415,17.59857,163.391,307.69095,0.98278344,0.6405296,12.1237545,266.46,0.24492477,2019-06-18 16:00:00,2019-06-18 08:55:02.424,8.0,2019-06-18 09:00:00.000,,,,,,,,,-1.1257175,0.522477995,0.4915714605,4.981513,0.83980673,0.39926428125364105,0.5202757832168935,0.4753862601418729,0.5547313627521382,0.057195604875606515,
175,US-GLE,ENF,Dfc,7.9298964,169.0976,393.5848,487.4199,171.5459,500.47028,769.7467,0.9809874,0.37743682,20.727438,288.5,0.22833073,2019-06-27 18:00:00,2019-06-27 10:55:02.424,10.0,2019-06-27 11:00:00.000,,,,,,,,,,0.5190661416666665,0.4935875582608694,15.148955,0.253752605,0.010301955695295607,0.6332211622342778,0.511317294377488,0.21967953873657398,0.22286019543831753,
176,US-GLE,ENF,Dfc,302.187,213.0951,522.0829,289.20612,134.22289,368.0861,523.46045,0.7862985,0.38731107,18.351465,287.6,0.28337196,2019-07-04 15:30:00,2019-07-04 08:25:02.424,8.0,2019-07-04 08:30:00.000,,,,,,,,,-1.0133448333333337,0.48704467,0.47746835280000005,13.520124333333332,0.195508945,0.5772871665853647,0.5524889607228206,0.9973683780694415,0.4070892079812333,0.25641457726175876,
177,US-GLE,ENF,Dfc,9.468004,183.53261,410.6389,263.42575,142.3459,278.4969,412.04034,0.95684093,0.42731073,17.356415,284.76,0.24945222,2019-07-07 14:30:00,2019-07-07 07:25:02.424,7.0,2019-07-07 07:30:00.000,,,,,,,,,,0.45219783,0.4527463149999999,12.461725,0.38894444,0.02297834236327443,0.6393202908239518,0.9965987796243445,0.44542388737957067,0.3454659318065799,
178,US-GLE,ENF,Dfc,182.739,105.43294,342.25537,241.51344,86.21644,266.4777,343.07333,0.9062207,0.4187066,23.824242,286.54,0.2136422,2019-08-04 21:30:00,2019-08-04 14:25:02.424,14.0,2019-08-04 14:30:00.000,,,,,,,,,,0.23755551333333333,0.28273071681818185,18.813175666666663,0.21780114,0.5326528879408959,0.7039703144514323,0.9976157866891023,0.30731896297505845,0.251306156616721,
179,US-GLE,ENF,Dfc,7.221222,140.63739,289.96387,188.6908,101.63498,210.38837,290.55997,0.89681196,0.35960057,18.964794,287.44,0.21776377,2019-08-13 23:30:00,2019-08-13 16:25:02.424,16.0,2019-08-13 16:30:00.000,,,,,,,,,,0.24286535166666667,0.2739270347826086,14.922355,0.22819364,0.024852776519766296,0.6494039767418753,0.9979484441714389,0.48402190432494885,0.3497900278555232,
180,US-GLE,ENF,Dfc,416.9294,248.08214,605.2483,424.3588,128.73395,471.79456,606.88635,0.8994568,0.37454224,23.598791,290.0,0.21890828,2019-08-15 17:00:00,2019-08-15 09:55:02.424,9.0,2019-08-15 10:00:00.000,,,,,,,,,,0.22687807166666665,0.2670325795833333,14.271861666666666,0.35350012,0.6869974913754445,0.6992393221564466,0.9973008949698736,0.4087785793831086,0.21212200603951628,
181,US-GLE,ENF,Dfc,300.6977,197.73174,443.02185,295.35913,89.66022,336.29074,443.9605,0.8942422,0.34946448,21.113935,289.72,0.20293383,2019-08-19 15:30:00,2019-08-19 08:25:02.424,8.0,2019-08-19 08:30:00.000,,,,,,,,,,0.19291716999999997,0.23968144956521742,15.569383333333334,0.26184089499999996,0.6773073280167943,0.665282451929845,0.9978857353300574,0.4453813796497661,0.20195539918528785,
182,US-GLE,ENF,Dfc,7.5804925,168.63588,289.3178,187.4574,100.63051,212.68474,289.90198,0.8859098,0.39393008,19.35279,286.74,0.20878579,2019-08-20 14:30:00,2019-08-20 07:25:02.424,7.0,2019-08-20 07:30:00.000,,,,,,,,,,0.18699641,0.23953500454545448,14.506157666666669,0.18832852,0.026148467492357247,0.6466233862907732,0.997984905104822,0.5816996489641085,0.3471190848713762,
183,US-GLE,ENF,Dfc,545.9376,252.36089,696.916,467.2104,160.43652,538.44257,698.4724,0.8694595,0.37070346,21.928883,295.44,0.1714688,2019-08-25 18:30:00,2019-08-25 11:25:02.424,11.0,2019-08-25 11:30:00.000,,,,,,,,,,0.1531104216666667,0.21181055285714284,15.718244333333333,0.32885906,0.7816165678128442,0.6689031663956944,0.9977717086602135,0.3613040257567801,0.22969629150700874,
184,US-GLE,ENF,Dfc,59.214153,202.83844,638.5012,421.41776,216.85637,482.81442,640.1833,0.8821069,0.33006135,20.225235,298.04,0.20605618,2019-08-28 18:00:00,2019-08-28 10:55:02.424,10.0,2019-08-28 11:00:00.000,,,,,,,,,,0.13347393333333335,0.19574607200000002,14.611883333333331,0.11731823999999999,0.09249562273805018,0.6582767154344701,0.9973724712906444,0.3168443163075325,0.33874106056812164,
185,US-GLE,ENF,Dfc,361.68506,202.92638,493.18466,329.37048,106.19855,380.47018,494.18225,0.87679684,0.34680834,21.400578,290.9,0.1977571,2019-09-01 16:00:00,2019-09-01 08:55:02.424,8.0,2019-09-01 09:00:00.000,,,,,,,,,,0.135259402,0.18777231625,16.201770666666665,0.18337526,0.7318859793122882,0.6664959739043642,0.9979813317859959,0.4106306529625457,0.2148975403305157,
186,US-GLE,ENF,Dfc,10.088833,163.96817,229.7901,147.69556,80.20545,169.81256,230.12979,0.87277514,0.44881147,19.313772,286.5,0.19563688,2019-09-05 14:30:00,2019-09-05 07:25:02.424,7.0,2019-09-05 07:30:00.000,,,,,,,,,,0.1100215966666667,0.1704761447826087,15.374124333333333,0.406295405,0.0438397523414939,0.641792442429987,0.9985239199149314,0.7125030184053963,0.34852267496528805,
187,US-GLE,ENF,Dfc,296.86377,128.29736,437.64056,271.0295,110.71142,299.49225,438.73944,0.9061426,0.28316638,16.485174,287.32,0.18188785,2019-10-03 21:30:00,2019-10-03 14:25:02.424,14.0,2019-10-03 14:30:00.000,,,,,,,,,,0.12401897666666663,0.1720238195652174,11.267461666666668,0.14007495,0.6766288665546001,0.617745922272226,0.9974953699170515,0.29242267346651124,0.2523397942067848,
188,US-GLE,ENF,Dfc,338.13715,128.44223,528.49225,314.62927,146.95447,344.03262,529.879,0.92860574,0.279182,14.244645,287.44,0.17881554,2019-10-07 20:00:00,2019-10-07 12:55:02.424,12.0,2019-10-07 13:00:00.000,,,,,,,,,,0.11844021142857145,0.16261810366666665,9.458931,0.06354918,0.6381403112786127,0.5937756921863293,0.9973828930755889,0.24239917037663314,0.27733590121518303,
189,US-GLE,ENF,Dfc,319.36163,132.78642,362.93228,175.08441,100.307434,188.23433,364.30536,0.92310023,0.3750841,5.736915,274.9,0.20251368,2019-10-15 16:30:00,2019-10-15 09:25:02.424,9.0,2019-10-15 09:30:00.000,,,,,,,,,,0.11469555,0.16496530346153848,0.9884206666666668,0.376942155,0.8766317080813744,0.48059795222337653,0.9962309640462056,0.3644920843327696,0.2753388915277008,
190,US-GLE,ENF,Dfc,99.270546,98.705086,246.02249,146.02988,57.20635,156.7546,246.61514,0.9277552,0.32397225,13.6229315,280.9,0.1966948,2019-10-16 22:30:00,2019-10-16 15:25:02.424,15.0,2019-10-16 15:30:00.000,,,,,,,,,,0.11858659857142856,0.17018488444444443,10.188624333333332,0.218068395,0.40253224518170294,0.5921367195866402,0.9975968628690032,0.40023936081134354,0.23196609097073279,
191,US-GLE,ENF,Dfc,20.377886,51.145287,54.452145,21.474287,15.970411,21.474287,92.20314,1.0,0.72523475,-8.960825,264.56,0.27655485,2019-10-31 16:30:00,2019-10-31 09:25:02.424,9.0,2019-10-31 09:30:00.000,,,,,,,,,-3.2442636875,,,-5.908899666666667,0.2872672,0.2210107595034182,0.2329019055099425,0.5905671433749436,0.554702225976252,0.17320897097430737,
192,US-GLE,ENF,Dfc,45.896786,81.35581,140.91507,66.48337,35.36105,70.99462,205.41718,0.9368225,0.899214,-1.127495,267.2,0.21016558,2019-12-07 19:30:00,2019-12-07 12:25:02.424,12.0,2019-12-07 12:30:00.000,,,,,,,,,-1.636351722222222,,,-3.7822876666666665,0.69787545,0.22343207126103085,0.32365048531967966,0.6859945696849697,0.39605163501903784,0.17214261241440468,
193,US-GLE,ENF,Dfc,33.70686,107.951515,112.78788,40.744087,36.542557,54.31879,172.79106,0.7467008,0.6775676,-4.125617,261.02,0.19501895,2019-12-11 18:00:00,2019-12-11 10:55:02.424,10.0,2019-12-11 11:00:00.000,,,,,,,,,-1.5702289444444444,,,-5.483767666666668,0.39741656999999997,0.1950729395374969,0.23579973987080122,0.6527414091909617,0.6247517377345796,0.2114840721504921,
194,US-GLE,ENF,Dfc,44.6912,122.962036,134.48221,68.97355,37.139454,68.97355,225.44263,1.0,0.7744348,-3.0778208,252.62,0.19708261,2019-12-20 20:30:00,2019-12-20 13:25:02.424,13.0,2019-12-20 13:30:00.000,,,,,,,,,-1.501082875,,,-4.134406666666667,0.569756505,0.19823757378983736,0.3059472381066527,0.5965252002249974,0.5454249535680097,0.16474015584363969,
195,US-GLE,ENF,Dfc,66.14011,154.76883,94.380745,93.646935,32.198658,96.69407,244.85756,0.9684919,0.5115928,2.4971058,256.6,0.20171276,2019-12-23 19:30:00,2019-12-23 12:25:02.424,12.0,2019-12-23 12:30:00.000,,,,,,,,,-1.4661512499999998,,,2.4684863333333333,0.17412934999999996,0.27011667518046006,0.3824547422591322,0.3854516274686393,0.6320769920275282,0.13149954610345704,
196,US-GLE,ENF,Dfc,141.55385,104.23472,64.94154,103.10813,27.236288,108.37924,268.18927,0.95165867,0.29249564,3.181924,267.98,0.19422366,2019-12-24 19:00:00,2019-12-24 11:55:02.424,11.0,2019-12-24 12:00:00.000,,,,,,,,,,,,-1.4896603333333334,0.52808882,0.5278132492026992,0.38446031043672996,0.24214816647959106,0.3886610377812654,0.10155621811416987,
197,US-GLE,ENF,Dfc,44.32897,128.2273,103.73973,61.844597,33.342598,73.34116,238.55168,0.8435156,0.4876619,-3.9442012,234.26,0.19684711,2019-12-27 18:00:00,2019-12-27 10:55:02.424,10.0,2019-12-27 11:00:00.000,,,,,,,,,-1.4088039444444442,,,-6.451406,0.30544119,0.18582543623251782,0.2592503100376405,0.4348731897423652,0.5375241960148845,0.13977096283706744,
198,US-GLE,ENF,Dfc,11.282951,65.69933,40.409657,15.615036,21.732052,15.899407,65.0174,0.97569805,0.7985313,-7.8844256,249.36,0.17278521,2020-01-30 22:00:00,2020-01-30 14:55:02.424,14.0,2020-01-30 15:00:00.000,,,,,,,,,-1.1654370555555555,,,-11.087713333333332,0.7691176300000001,0.173537406909535,0.24016703220983923,0.6215206544709571,1.0104884230990474,0.3342497854420509,
199,US-GLE,ENF,Dfc,17.000433,59.564266,56.05626,24.314486,18.822447,24.314486,88.18743,1.0,0.854988,-5.438474,258.18,0.20119688,2020-03-28 23:30:00,2020-03-28 16:25:02.424,16.0,2020-03-28 16:30:00.000,,,,,,,,,-0.9225586111111111,,,-9.206351,0.78793852,0.19277614734889087,0.2757137383411672,0.6356490942076438,0.6754280740463805,0.21343684695199758,
200,US-GLE,ENF,Dfc,40.215492,112.38181,122.38962,59.96955,34.54549,59.96955,194.10445,1.0,0.85057044,-2.7619324,248.48,0.17148721,2020-03-29 22:30:00,2020-03-29 15:25:02.424,15.0,2020-03-29 15:30:00.000,,,,,,,,,-0.9197397222222222,,,-4.067877999999999,0.5867436549999999,0.20718480179099447,0.30895504971678905,0.6305348486343305,0.5789759585625162,0.1779737146675411,
201,US-GLE,ENF,Dfc,221.79225,258.8863,143.91745,233.89429,42.86184,233.89429,608.5794,1.0,0.52295035,2.8603983,275.04,0.22893588,2020-04-06 19:30:00,2020-04-06 12:25:02.424,12.0,2020-04-06 12:30:00.000,,,,,,,,,-0.9059852222222222,,,3.5848356666666668,0.27510323,0.36444258547035935,0.38432830621608294,0.23648097520224973,0.4253944514060121,0.07042933099608696,
202,US-PFd,WET,Dfb,31.781942,89.65442,92.77402,34.50513,29.06101,34.50513,149.35078,1.0,0.7943451,-9.059303,263.74,0.22126198,2019-02-13 17:00:00,2019-02-13 10:58:47.760,10.0,2019-02-13 11:00:00,,,,,,,,,,,,,,0.21280064288917677,0.23103414659099875,0.6211820252964196,0.6002942870469107,0.1945822445654452,
203,US-PFd,WET,Dfb,17.791027,56.240814,68.75624,19.453451,22.108059,24.687244,105.01701,0.83419055,0.75653845,-9.616821,253.48,0.16194099,2019-02-16 16:00:00,2019-02-16 09:58:47.760,9.0,2019-02-16 10:00:00,,,,,,,,,,,,,,0.16941090781388654,0.1852409528703969,0.654715269459681,0.5355400425131129,0.2105188388052564,
204,US-PFd,WET,Dfb,0.11926255,35.955902,58.176064,16.769873,21.534168,16.769873,95.14154,1.0,0.7326178,-14.030357,258.84,0.28625342,2019-02-27 16:30:00,2019-02-27 10:28:47.760,10.0,2019-02-27 10:30:00,,,,,,,,,,,,,,0.0012535276389261723,0.17626236657510483,0.6114685972079072,0.3779201177529815,0.2263382324902456,
205,US-PFd,WET,Dfb,21.344011,37.261326,49.97558,12.446357,14.673359,12.446358,79.54909,1.0,0.7735243,-16.040293,256.78,0.27818248,2019-02-28 15:30:00,2019-02-28 09:28:47.760,9.0,2019-02-28 09:30:00,,,,,,,,,,,,,,0.26831244706884766,0.15646133726985437,0.6282357221182542,0.46840669076164154,0.1844566543753046,
206,US-PFd,WET,Dfb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7766353,-7.4685864,322.48,0.268448,2019-03-02 15:30:00,2019-03-02 09:28:47.760,9.0,2019-03-02 09:30:00,,,,,,,,,,,,,,,,,,,
207,US-PFd,WET,Dfb,94.54149,58.852818,253.64449,103.95883,74.238,185.28389,255.29901,0.5639979,0.62816405,19.520475,293.72,0.29827654,2019-05-31 22:30:00,2019-05-31 16:28:47.760,16.0,2019-05-31 16:30:00,,,,,,,,,,,,,,0.3703167121564631,0.40720420341622166,0.9935192854841074,0.23052505373992635,0.290788436664913,
208,US-PFd,WET,Dfb,336.20364,395.70602,623.24927,255.41629,137.56273,518.208,627.0825,0.49225327,0.62822783,25.42772,298.48,0.27872992,2019-06-07 20:00:00,2019-06-07 13:58:47.760,13.0,2019-06-07 14:00:00,,,,,,,,,,,,,,0.5361394074942293,0.4073089107095159,0.9938871998500995,0.6310270498698338,0.2193694290623642,
209,US-PFd,WET,Dfb,291.69342,365.0529,653.23584,282.04016,150.93475,531.3392,657.2291,0.52437943,0.5653494,24.080494,303.86,0.2903695,2019-06-08 19:30:00,2019-06-08 13:28:47.760,13.0,2019-06-08 13:30:00,,,,,,,,,,,,,,0.4438230443539399,0.42913522849186075,0.9939240973961744,0.5554423868328411,0.22965317573430635,
210,US-PFd,WET,Dfb,93.97395,341.31964,673.04315,278.51273,209.29903,486.9013,676.0239,0.5714731,0.52962446,16.974813,292.74,0.26886767,2019-06-15 17:00:00,2019-06-15 10:58:47.760,10.0,2019-06-15 11:00:00,,,,,,,,,,,,,,0.13900980423916964,0.4119865140862623,0.9955907623976016,0.5048928595571842,0.30960300368078697,
211,US-PFd,WET,Dfb,183.1353,242.07683,381.5572,165.22488,87.49702,286.80493,383.35428,0.57632905,0.5234141,18.592072,293.02,0.2586826,2019-06-15 21:30:00,2019-06-15 15:28:47.760,15.0,2019-06-15 15:30:00,,,,,,,,,,,,,,0.4777181566878554,0.4309978748639509,0.9953122213739207,0.6314702681811717,0.22824062379060958,
212,US-PFd,WET,Dfb,343.11407,303.8269,542.0803,333.12692,96.671616,401.7097,544.2683,0.8123068,0.56686425,17.275131,290.06,0.18144707,2019-06-19 15:00:00,2019-06-19 08:58:47.760,8.0,2019-06-19 09:00:00,,,,,,,,,,,,,,0.6304134743838655,0.6120637928021897,0.995979923872105,0.5582300126610351,0.1776175757434339,
213,US-PFd,WET,Dfb,3.2393885,125.95016,606.7527,393.54865,207.07173,486.5214,609.27136,0.7972179,0.521501,21.151346,295.94,0.16805503,2019-06-19 20:00:00,2019-06-19 13:58:47.760,13.0,2019-06-19 14:00:00,,,,,,,,,,,,,,0.005316823853331954,0.6459332833238707,0.9958661112841412,0.20672260058309652,0.3398678217863384,
214,US-PFd,WET,Dfb,255.67227,155.30261,393.86432,135.77083,100.61119,323.45908,395.07645,0.41519612,0.68449885,22.488644,294.44,0.25859758,2019-07-04 14:00:00,2019-07-04 07:58:47.760,7.0,2019-07-04 08:00:00,114.243,114.243,,,,166.84882610698193,59.782,,4.294,0.7574299999999999,0.7574299999999999,22.887,0.80806,0.6471463181366542,0.34365710737757205,0.9969319102669876,0.39309508324274955,0.2546625849250189,
215,US-PFd,WET,Dfb,174.69746,211.73152,319.37463,165.67323,61.071186,246.56519,320.3953,0.6719434,0.90099937,18.769024,288.34,0.29289788,2019-07-05 13:00:00,2019-07-05 06:58:47.760,6.0,2019-07-05 07:00:00,39.625,39.625,,,,57.87124580489973,14.309,,,0.7757999999999999,0.7757999999999999,19.356,1.00357,0.545256000946331,0.5170900759155954,0.9968143415337242,0.6608446503428732,0.19061199087502217,
216,US-PFd,WET,Dfb,56.867214,42.761894,35.751823,47.711746,7.9405155,70.25766,121.35028,0.67561764,0.6879436,18.762241,293.28,0.12930852,2019-07-29 23:00:00,2019-07-29 16:58:47.760,16.0,2019-07-29 17:00:00,133.938,133.938,175.01594573643408,196.7453853418505,229.25336008257355,195.61284342250244,26.583,270.738,16.935,0.77212,0.77212,21.148,0.63559,0.46862037730774087,0.39317376111534313,0.294616732651956,0.35238397472177235,0.06543466978403346,0.7267002982287322
217,US-PFd,WET,Dfb,200.27202,68.89547,369.87393,268.60178,109.62372,296.3141,372.25473,0.9087853,0.6614421,24.828314,298.02,0.21923615,2019-08-02 21:30:00,2019-08-02 15:28:47.760,15.0,2019-08-02 15:30:00,190.516,190.516,248.41645937491228,275.2341544738186,326.0944104697068,278.2434893568776,86.037,301.638,21.1,0.7653700000000001,0.7653700000000001,27.103,0.62541,0.5379972472075775,0.7215537059797736,0.9936043794527473,0.18507614396195854,0.2944857678504179,0.9124651220132033
218,US-PFd,WET,Dfb,100.33699,66.51751,24.248682,90.03713,30.287148,114.78523,185.73314,0.7844034,0.6097529,22.738028,296.04,0.14203008,2019-08-10 23:00:00,2019-08-10 16:58:47.760,16.0,2019-08-10 17:00:00,150.002,150.002,193.5646955444498,218.01472145469472,249.31386576881823,219.07388298363583,45.708,239.337,15.87,0.76831,0.76831,23.802,0.55677,0.5402212550759654,0.4847661004385109,0.13055657164897982,0.3581348487405102,0.1630680879028912,0.9109110645436966
219,US-PFd,WET,Dfb,230.08241,57.75541,34.15883,117.96462,75.999,278.934,460.56204,0.42639506,0.543551,21.382172,294.66,0.11269525,2019-08-14 21:00:00,2019-08-14 14:58:47.760,14.0,2019-08-14 15:00:00,235.583,235.583,305.57291106316615,355.8094988186133,397.8967459575904,344.06262966449697,96.532,441.51,12.772,0.76911,0.76911,21.928,0.42640999999999996,0.49956876602335704,0.2561318774773535,0.07416770604889626,0.12540201967144315,0.16501359947076835,0.8058922760947959
220,US-PFd,WET,Dfb,367.57578,135.6461,87.06955,326.04727,119.89988,343.33484,551.7154,0.949596,0.6337497,23.169088,295.5,0.16187082,2019-08-17 15:30:00,2019-08-17 09:28:47.760,9.0,2019-08-17 09:30:00,162.287,162.287,215.887978386189,245.1079073395632,277.21135227860606,237.01579477450505,106.684,402.455,-2.5,0.78129,0.78129,21.115,0.84372,0.666241652852177,0.5909700363629509,0.15781605878683103,0.24586245009655336,0.21732197433676853,0.6090318354587798
221,US-PFd,WET,Dfb,2.997414,163.40285,62.093884,93.20909,58.2718,351.9447,553.68555,0.26437834,0.6027206,24.668839,299.38,0.09321631,2019-08-17 20:30:00,2019-08-17 14:28:47.760,14.0,2019-08-17 14:30:00,,,,,,,,517.08,15.495,0.77578,0.77578,25.992,0.5426,0.005413567321740652,0.1683430062424421,0.11214647736427291,0.2951185018283392,0.10524349064193565,
222,US-PFd,WET,Dfb,481.32312,191.32234,43.878677,114.46402,163.6442,384.45798,653.2325,0.29925635,0.5238909,19.706106,291.98,0.10131092,2019-08-21 18:30:00,2019-08-21 12:28:47.760,12.0,2019-08-21 12:30:00,228.076,228.076,308.3915354133454,356.29925915685624,410.7137099854976,333.0988582510614,148.911,595.841,6.072,0.77208,0.77208,20.741,0.43561,0.7368327815900159,0.1752270745867666,0.0671716073526654,0.2928855193212218,0.250514479913354,0.5979770763624125
223,US-PFd,WET,Dfb,1.8510745,173.20245,330.26593,139.21555,116.800285,233.27277,332.13776,0.59604865,0.5394674,17.060179,290.86,0.2788964,2019-10-08 19:00:00,2019-10-08 12:58:47.760,12.0,2019-10-08 13:00:00,144.0,144.0,-54.72835299749388,136.08514121981173,280.5250378051415,210.3081235559763,77.249,,-5.347,0.79293,0.79293,19.012,0.37754,0.005573213054727653,0.41915002377326804,0.9943642963088569,0.5214777446563137,0.35166216873384104,
224,US-PFd,WET,Dfb,7.821378,259.98083,351.78506,164.61287,127.2392,286.32227,353.16687,0.57431865,0.48287138,22.661257,289.94,0.28933093,,,,,,,,,,,,,,,,,,0.02214640914647515,0.46610507378565824,0.9960873736542728,0.7361416148689146,0.36028067978177,
225,US-xAB,ENF,Csb,196.32718,216.86848,432.45294,134.10432,112.310905,311.3787,433.63864,0.430109,0.74970055,15.175262,281.98,0.35166937,2019-06-17 18:30:00,2019-06-17 10:20:40.728,10.0,2019-06-17 10:30:00,103.801768529099,103.801768529099,118.2490985888218,139.0872520660129,165.45687880781404,127.34678853795516,118.518591777755,241.53,0.3733333333333333,0.24603333333333333,0.22646666666666665,13.84162,0.8484,0.4527437407330675,0.3092536218635867,0.9972656956953836,0.5001133662811967,0.25899653453391513,0.5758591150830659
226,US-xAB,ENF,Csb,79.591576,120.77695,186.10703,130.82112,37.796154,156.94116,186.41,0.8294464,0.4483842,25.780483,296.22,0.2638101,2019-07-29 01:30:00,2019-07-28 17:20:40.728,17.0,2019-07-28 17:30:00,104.053950925068,104.053950925068,113.63504077126738,128.83239601045074,152.00740498486033,127.65617265257606,44.9004380820609,215.04,6.2620000000000005,0.23613333333333333,0.2231933333333333,24.7122,0.4523,0.4269705273322247,0.7017923931119575,0.9983747116571,0.6479102515959444,0.2027581889383617,0.5991089844235991
227,US-xAB,ENF,Csb,274.06564,190.8437,402.509,292.57568,75.19428,360.74783,404.6648,0.8116101,0.426634,28.928265,302.06,0.26686525,2019-08-01 23:30:00,2019-08-01 15:20:40.728,15.0,2019-08-01 15:30:00,201.773870271912,201.773870271912,221.38600898668236,257.75746542911713,323.08055121970784,247.5415857948389,142.333757806175,484.11,7.021666666666666,0.20116666666666663,0.2034764705882353,27.13212,0.3578,0.677265825937912,0.7230074866902186,0.9946726278144281,0.4716093418552837,0.18581868252440045,0.5324357386319579
228,US-xAB,ENF,Csb,281.62085,228.61671,504.7336,384.22702,105.26566,473.5545,515.48596,0.8107344,0.40316617,31.941547,303.38,0.24935588,2019-08-04 23:00:00,2019-08-04 14:50:40.728,14.0,2019-08-04 15:00:00,267.970771051729,267.970771051729,295.51013782068355,342.32116706835563,429.0751042515667,328.7537158474417,190.760767252196,527.14,9.018666666666666,0.2011,0.1688307692307692,29.441700000000004,0.39280000000000004,0.5463210869991494,0.745368545052129,0.9791413135674928,0.4434974523845422,0.20420664803363414,0.6493932675728566
229,US-xAB,ENF,Csb,339.12613,266.31595,611.1951,454.99326,130.4961,555.0207,616.58527,0.8153895,0.44170517,30.651876,302.0,0.23871385,2019-08-05 22:00:00,2019-08-05 13:50:40.728,13.0,2019-08-05 14:00:00,244.147585149284,244.147585149284,268.65637839582416,309.98508354300066,392.062685902705,299.5267936050853,253.946264377111,609.54,7.558333333333334,0.19285,0.18933157894736843,27.4381,0.5257000000000001,0.550006862797744,0.737924310128265,0.9912580298909832,0.4319207139022312,0.21164323306004376,0.5085557691751168
230,US-xAB,ENF,Csb,327.5865,210.72421,559.1442,385.05457,125.63508,459.51468,561.3264,0.8380968,0.4658839,23.969854,298.64,0.24704142,2019-08-12 19:30:00,2019-08-12 11:20:40.728,11.0,2019-08-12 11:30:00,234.001317362767,234.001317362767,261.0432969195844,306.9834044326456,380.8008430563789,287.0790806559862,310.085062323613,,2.481,0.25780000000000003,0.19114166666666663,21.707375,0.521,0.5835936097072932,0.6859726711588836,0.9961124222912016,0.37540406081025224,0.22381822768357232,
231,US-xAB,ENF,Csb,254.14943,117.90647,301.35046,185.31836,69.85064,222.22388,301.96094,0.83382946,0.69512737,16.39551,287.84,0.23338701,2019-08-19 17:00:00,2019-08-19 08:50:40.728,8.0,2019-08-19 09:00:00,,,,,,,46.3355568156121,,-0.5523333333333333,0.2168,0.19306315789473683,15.17692,0.8256,0.8416632628047853,0.6137163303306713,0.9979782815618471,0.39046927725155445,0.2313234287851932,
232,US-xAB,ENF,Csb,227.51636,169.16951,252.04532,157.79893,39.504223,188.41508,252.64902,0.8436776,0.70250463,18.190723,289.74,0.2164018,2019-09-03 16:00:00,2019-09-03 07:50:40.728,7.0,2019-09-03 08:00:00,65.9945806032228,65.9945806032228,74.88464246035484,87.59329905550916,109.92623651082666,80.9639182435864,,199.93,-3.1236666666666664,0.20199999999999999,0.18585384615384615,16.15204,0.9185,0.9005234217809354,0.6245776453041457,0.9976105191304522,0.6695830840744998,0.15636008799875814,0.438119837220573
233,US-xAB,ENF,Csb,163.97305,161.05345,348.62817,208.36728,75.85467,256.46927,349.197,0.8141164,0.49840558,15.882178,291.9,0.2794082,2019-10-06 22:30:00,2019-10-06 14:20:40.728,14.0,2019-10-06 14:30:00,185.261021601533,185.261021601533,221.24849148295905,259.46780578957976,335.7469221034597,227.2831809758834,100.695296955571,342.61,,0.3126,0.23607333333333333,19.734983333333336,0.3931,0.46957176035303855,0.5967040953960085,0.9983710341154134,0.4612108637817621,0.2172260070962809,0.7573270067703212
234,US-xAB,ENF,Csb,1.5802395,222.06508,373.21353,121.46819,136.62457,248.98407,374.02917,0.4866936,0.53664654,12.037912,285.44,0.35001856,2019-10-14 19:00:00,2019-10-14 10:50:40.728,10.0,2019-10-14 11:00:00,,,,,,,,,,,,,,0.0042249097844427475,0.32475592745881293,0.9978193144668368,0.5937105921444575,0.36527784717967315,
235,US-xAB,ENF,Csb,0.99457943,188.81676,343.70764,93.34535,126.79902,199.98785,344.63184,0.46857014,0.5206229,6.879612,279.28,0.4282027,2020-02-10 19:30:00,2020-02-10 11:20:40.728,11.0,2020-02-10 11:30:00,27.8742790367758,27.8742790367758,,,,34.196911752511696,,,-3.783666666666667,0.304,0.28899,4.774983333333334,0.7756000000000001,0.0028859185790842774,0.2708552697858677,0.9973182976941423,0.5478796155340725,0.3679260163541476,
